id;control;cultivar;ano;Quantidade (Kg)
7;ti_BRSCora;BRS Cora;2016;5155752
8;ti_BRS Magna;BRS Magna;2016;275616
9;ti_BRS Margot;BRS Margot;2016;14835
10;ti_BRSMorena;BRS Morena;2016;0
29;ti_BRS Núbia ;BRS Núbia ;2016;0
11;ti_BRS Rúbea;BRS Rúbea;2016;1637818
12;ti_BRSVioleta;BRS Violeta;2016;5749538
13;ti_BRS Vitória;BRS Vitória;2016;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2016;0
16;ti_Coleções;Coleções;2016;0
17;ti_Concord;Concord;2016;15254862
18;ti_Concordclone30;Concord clone 30;2016;1770853
19;ti_Couderc;Couderc;2016;17522126
20;ti_Cynthiana(1);Cynthiana(1);2016;694778
21;ti_Herbemont;Herbemont;2016;1013198
22;ti_IAC138022;IAC 138022;2016;0
23;ti_Isabel;Isabel;2016;98302381
24;ti_IsabelPrecoce;Isabel Precoce;2016;7167904
25;ti_Jacquez;Jacquez;2016;11518368
26;ti_Kyoko;Kyoko;2016;0
27;ti_Landot;Landot;2016;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2016;0
29;ti_Oberlin;Oberlin;2016;0
30;ti_Othello;Othello;2016;0
31;ti_Paco;Paco;2016;0
32;ti_Patricia;Patricia;2016;0
33;ti_Seibel;Seibel;2016;2933430
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2016;1387425
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2016;571180
36;ti_Vênus;Vênus;2016;2308
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2016;32747787
38;br_Baco;Baco;2016;0
39;br_Bokay;Bokay;2016;37890
40;br_BRS Bibiana ;BRS Bibiana ;2016;0
41;br_BRSClara;BRS Clara;2016;390
42;br_BRSLorena;BRS Lorena;2016;4520872
43;br_Couderc13;Couderc 13;2016;4286807
44;br_Delaware;Delaware;2016;0
45;br_DonaZillá;Dona Zillá;2016;7890
46;br_DutChess;Dut Chess;2016;0
47;br_Goethe;Goethe;2016;179216
48;br_IAC;IAC;2016;0
49;br_Juliana;Juliana;2016;0
50;br_Martha;Martha;2016;0
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2016;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2016;6173966
53;br_Niagara;Niagara;2016;0
54;br_NiagaraBranca;Niagara Branca;2016;12925747
55;br_NiagaraRosada;Niagara Rosada;2016;4236495
56;br_Poloske;Poloske;2016;2250
57;br_Seleções;Seleções;2016;0
58;br_SeyveVillard;Seyve Villard;2016;312824
59;br_SeyveVillard5276;Seyve Villard 5276;2016;60000
60;br_SeyveVillard12375;Seyve Villard 12375;2016;0
61;br_TardiadeCaxias;Tardia de Caxias;2016;3440
62;br_Outras;Outras(2);2016;0
1;TINTAS;TINTAS;2017;600605876
2;ti_Bacarina;Bacarina;2017;0
3;ti_Bailey;Bailey;2017;1370092
4;ti_Bordo;Bordo;2017;160146475
5;ti_Bourdin (S);Bourdin (S);2017;0
6;ti_BRSCarmen;BRS Carmen;2017;6771269
7;ti_BRSCora;BRS Cora;2017;10085982
8;ti_BRS Magna;BRS Magna;2017;1605458
9;ti_BRS Margot;BRS Margot;2017;42600
10;ti_BRSMorena;BRS Morena;2017;0
29;ti_BRS Núbia ;BRS Núbia ;2017;0
11;ti_BRS Rúbea;BRS Rúbea;2017;2529215
12;ti_BRSVioleta;BRS Violeta;2017;14432937
13;ti_BRS Vitória;BRS Vitória;2017;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2017;4640
16;ti_Coleções;Coleções;2017;4324
17;ti_Concord;Concord;2017;36172976
18;ti_Concordclone30;Concord clone 30;2017;4676208
19;ti_Couderc;Couderc;2017;31791586
20;ti_Cynthiana(1);Cynthiana(1);2017;2083008
21;ti_Herbemont;Herbemont;2017;3642399
22;ti_IAC138022;IAC 138022;2017;0
23;ti_Isabel;Isabel;2017;262423174
24;ti_IsabelPrecoce;Isabel Precoce;2017;20028520
25;ti_Jacquez;Jacquez;2017;31404577
26;ti_Kyoko;Kyoko;2017;0
27;ti_Landot;Landot;2017;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2017;0
29;ti_Oberlin;Oberlin;2017;0
30;ti_Othello;Othello;2017;0
31;ti_Paco;Paco;2017;0
32;ti_Patricia;Patricia;2017;1300
33;ti_Seibel;Seibel;2017;7812493
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2017;2476079
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2017;1098564
36;ti_Vênus;Vênus;2017;2000
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2017;74888637
38;br_Baco;Baco;2017;0
39;br_Bokay;Bokay;2017;105130
40;br_BRS Bibiana ;BRS Bibiana ;2017;0
41;br_BRSClara;BRS Clara;2017;0
42;br_BRSLorena;BRS Lorena;2017;11704478
43;br_Couderc13;Couderc 13;2017;7955879
44;br_Delaware;Delaware;2017;0
45;br_DonaZillá;Dona Zillá;2017;19110
46;br_DutChess;Dut Chess;2017;0
47;br_Goethe;Goethe;2017;248470
48;br_IAC;IAC;2017;0
49;br_Juliana;Juliana;2017;0
50;br_Martha;Martha;2017;6150
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2017;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2017;11771138
53;br_Niagara;Niagara;2017;0
54;br_NiagaraBranca;Niagara Branca;2017;30802497
55;br_NiagaraRosada;Niagara Rosada;2017;11464265
56;br_Poloske;Poloske;2017;12100
57;br_Seleções;Seleções;2017;0
58;br_SeyveVillard;Seyve Villard;2017;586955
59;br_SeyveVillard5276;Seyve Villard 5276;2017;206295
60;br_SeyveVillard12375;Seyve Villard 12375;2017;0
61;br_TardiadeCaxias;Tardia de Caxias;2017;6170
62;br_Outras;Outras(2);2017;0
1;TINTAS;TINTAS;2018;519506589
2;ti_Bacarina;Bacarina;2018;0
3;ti_Bailey;Bailey;2018;539742
4;ti_Bordo;Bordo;2018;158405972
5;ti_Bourdin (S);Bourdin (S);2018;0
6;ti_BRSCarmen;BRS Carmen;2018;7472984
7;ti_BRSCora;BRS Cora;2018;8691122
8;ti_BRS Magna;BRS Magna;2018;2292084
9;ti_BRS Margot;BRS Margot;2018;44328
10;ti_BRSMorena;BRS Morena;2018;0
29;ti_BRS Núbia ;BRS Núbia ;2018;0
11;ti_BRS Rúbea;BRS Rúbea;2018;2658828
12;ti_BRSVioleta;BRS Violeta;2018;13645751
13;ti_BRS Vitória;BRS Vitória;2018;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2018;0
16;ti_Coleções;Coleções;2018;1140
17;ti_Concord;Concord;2018;31971535
18;ti_Concordclone30;Concord clone 30;2018;4809154
19;ti_Couderc;Couderc;2018;25797806
20;ti_Cynthiana(1);Cynthiana(1);2018;1200824
21;ti_Herbemont;Herbemont;2018;1325593
22;ti_IAC138022;IAC 138022;2018;0
23;ti_Isabel;Isabel;2018;216921065
24;ti_IsabelPrecoce;Isabel Precoce;2018;17435326
25;ti_Jacquez;Jacquez;2018;18221292
26;ti_Kyoko;Kyoko;2018;0
27;ti_Landot;Landot;2018;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2018;0
29;ti_Oberlin;Oberlin;2018;0
30;ti_Othello;Othello;2018;0
31;ti_Paco;Paco;2018;0
32;ti_Patricia;Patricia;2018;1401
33;ti_Seibel;Seibel;2018;5293981
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2018;1967808
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2018;802673
36;ti_Vênus;Vênus;2018;6180
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2018;79044471
38;br_Baco;Baco;2018;0
39;br_Bokay;Bokay;2018;80470
40;br_BRS Bibiana ;BRS Bibiana ;2018;0
41;br_BRSClara;BRS Clara;2018;0
42;br_BRSLorena;BRS Lorena;2018;7529654
43;br_Couderc13;Couderc 13;2018;5524997
44;br_Delaware;Delaware;2018;0
45;br_DonaZillá;Dona Zillá;2018;15370
46;br_DutChess;Dut Chess;2018;0
47;br_Goethe;Goethe;2018;475568
48;br_IAC;IAC;2018;0
49;br_Juliana;Juliana;2018;0
50;br_Martha;Martha;2018;7040
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2018;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2018;9535525
53;br_Niagara;Niagara;2018;0
54;br_NiagaraBranca;Niagara Branca;2018;42948315
55;br_NiagaraRosada;Niagara Rosada;2018;12308714
56;br_Poloske;Poloske;2018;11180
57;br_Seleções;Seleções;2018;0
58;br_SeyveVillard;Seyve Villard;2018;462683
59;br_SeyveVillard5276;Seyve Villard 5276;2018;139575
60;br_SeyveVillard12375;Seyve Villard 12375;2018;0
61;br_TardiadeCaxias;Tardia de Caxias;2018;5380
62;br_Outras;Outras(2);2018;0
1;TINTAS;TINTAS;2019;nd
2;ti_Bacarina;Bacarina;2019;nd
3;ti_Bailey;Bailey;2019;nd
4;ti_Bordo;Bordo;2019;nd
5;ti_Bourdin (S);Bourdin (S);2019;nd
6;ti_BRSCarmen;BRS Carmen;2019;nd
7;ti_BRSCora;BRS Cora;2019;nd
8;ti_BRS Magna;BRS Magna;2019;nd
9;ti_BRS Margot;BRS Margot;2019;nd
10;ti_BRSMorena;BRS Morena;2019;nd
29;ti_BRS Núbia ;BRS Núbia ;2019;nd
11;ti_BRS Rúbea;BRS Rúbea;2019;nd
12;ti_BRSVioleta;BRS Violeta;2019;nd
13;ti_BRS Vitória;BRS Vitória;2019;nd
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2019;nd
16;ti_Coleções;Coleções;2019;nd
17;ti_Concord;Concord;2019;nd
18;ti_Concordclone30;Concord clone 30;2019;nd
19;ti_Couderc;Couderc;2019;nd
20;ti_Cynthiana(1);Cynthiana(1);2019;nd
21;ti_Herbemont;Herbemont;2019;nd
22;ti_IAC138022;IAC 138022;2019;nd
23;ti_Isabel;Isabel;2019;nd
24;ti_IsabelPrecoce;Isabel Precoce;2019;nd
25;ti_Jacquez;Jacquez;2019;nd
26;ti_Kyoko;Kyoko;2019;nd
27;ti_Landot;Landot;2019;nd
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2019;nd
29;ti_Oberlin;Oberlin;2019;nd
30;ti_Othello;Othello;2019;nd
31;ti_Paco;Paco;2019;nd
32;ti_Patricia;Patricia;2019;nd
33;ti_Seibel;Seibel;2019;nd
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2019;nd
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2019;nd
36;ti_Vênus;Vênus;2019;nd
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2019;nd
38;br_Baco;Baco;2019;nd
39;br_Bokay;Bokay;2019;nd
40;br_BRS Bibiana ;BRS Bibiana ;2019;nd
41;br_BRSClara;BRS Clara;2019;nd
42;br_BRSLorena;BRS Lorena;2019;nd
43;br_Couderc13;Couderc 13;2019;nd
44;br_Delaware;Delaware;2019;nd
45;br_DonaZillá;Dona Zillá;2019;nd
46;br_DutChess;Dut Chess;2019;nd
47;br_Goethe;Goethe;2019;nd
48;br_IAC;IAC;2019;nd
49;br_Juliana;Juliana;2019;nd
50;br_Martha;Martha;2019;nd
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2019;nd
52;br_MoscatoEmbrapa;Moscato Embrapa;2019;nd
53;br_Niagara;Niagara;2019;nd
54;br_NiagaraBranca;Niagara Branca;2019;nd
55;br_NiagaraRosada;Niagara Rosada;2019;nd
56;br_Poloske;Poloske;2019;nd
57;br_Seleções;Seleções;2019;nd
58;br_SeyveVillard;Seyve Villard;2019;nd
59;br_SeyveVillard5276;Seyve Villard 5276;2019;nd
60;br_SeyveVillard12375;Seyve Villard 12375;2019;nd
61;br_TardiadeCaxias;Tardia de Caxias;2019;nd
62;br_Outras;Outras(2);2019;nd
1;TINTAS;TINTAS;2020;376136313
2;ti_Bacarina;Bacarina;2020;0
3;ti_Bailey;Bailey;2020;534981
4;ti_Bordo;Bordo;2020;129978861
5;ti_Bourdin (S);Bourdin (S);2020;0
6;ti_BRSCarmen;BRS Carmen;2020;11540681
7;ti_BRSCora;BRS Cora;2020;7326286
8;ti_BRS Magna;BRS Magna;2020;3989275
9;ti_BRS Margot;BRS Margot;2020;20771
10;ti_BRSMorena;BRS Morena;2020;0
29;ti_BRS Núbia ;BRS Núbia ;2020;0
11;ti_BRS Rúbea;BRS Rúbea;2020;1476672
12;ti_BRSVioleta;BRS Violeta;2020;8318514
13;ti_BRS Vitória;BRS Vitória;2020;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2020;0
16;ti_Coleções;Coleções;2020;0
17;ti_Concord;Concord;2020;9984266
18;ti_Concordclone30;Concord clone 30;2020;1406305
19;ti_Couderc;Couderc;2020;16974342
20;ti_Cynthiana(1);Cynthiana(1);2020;1084022
21;ti_Herbemont;Herbemont;2020;1131251
22;ti_IAC138022;IAC 138022;2020;0
23;ti_Isabel;Isabel;2020;152414695
24;ti_IsabelPrecoce;Isabel Precoce;2020;12098037
25;ti_Jacquez;Jacquez;2020;8913460
26;ti_Kyoko;Kyoko;2020;0
27;ti_Landot;Landot;2020;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2020;0
29;ti_Oberlin;Oberlin;2020;0
30;ti_Othello;Othello;2020;0
31;ti_Paco;Paco;2020;7380
32;ti_Patricia;Patricia;2020;0
33;ti_Seibel;Seibel;2020;3660374
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2020;4538123
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2020;735427
36;ti_Vênus;Vênus;2020;2590
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2020;56980104
38;br_Baco;Baco;2020;0
39;br_Bokay;Bokay;2020;91980
40;br_BRS Bibiana ;BRS Bibiana ;2020;0
41;br_BRSClara;BRS Clara;2020;0
42;br_BRSLorena;BRS Lorena;2020;7165025
43;br_Couderc13;Couderc 13;2020;3794245
44;br_Delaware;Delaware;2020;0
45;br_DonaZillá;Dona Zillá;2020;12610
46;br_DutChess;Dut Chess;2020;0
47;br_Goethe;Goethe;2020;358137
48;br_IAC;IAC;2020;0
49;br_Juliana;Juliana;2020;0
50;br_Martha;Martha;2020;6130
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2020;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2020;7836758
53;br_Niagara;Niagara;2020;0
54;br_NiagaraBranca;Niagara Branca;2020;28672956
55;br_NiagaraRosada;Niagara Rosada;2020;8740991
56;br_Poloske;Poloske;2020;14191
57;br_Seleções;Seleções;2020;0
58;br_SeyveVillard;Seyve Villard;2020;313488
59;br_SeyveVillard5276;Seyve Villard 5276;2020;57423
60;br_SeyveVillard12375;Seyve Villard 12375;2020;0
61;br_TardiadeCaxias;Tardia de Caxias;2020;8150
62;br_Outras;Outras(2);2020;0
1;TINTAS;TINTAS;2021;394224543
2;ti_Bacarina;Bacarina;2021;0
3;ti_Bailey;Bailey;2021;4092669
4;ti_Bordo;Bordo;2021;117655879
5;ti_Bourdin (S);Bourdin (S);2021;0
6;ti_BRSCarmen;BRS Carmen;2021;13771662
7;ti_BRSCora;BRS Cora;2021;6442555
8;ti_BRS Magna;BRS Magna;2021;2094359
9;ti_BRS Margot;BRS Margot;2021;86932
10;ti_BRSMorena;BRS Morena;2021;0
29;ti_BRS Núbia ;BRS Núbia ;2021;0
11;ti_BRS Rúbea;BRS Rúbea;2021;191970
12;ti_BRSVioleta;BRS Violeta;2021;15601302
13;ti_BRS Vitória;BRS Vitória;2021;125731
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2021;0
16;ti_Coleções;Coleções;2021;0
17;ti_Concord;Concord;2021;367793
18;ti_Concordclone30;Concord clone 30;2021;621693
19;ti_Couderc;Couderc;2021;54081578
20;ti_Cynthiana(1);Cynthiana(1);2021;7346675
21;ti_Herbemont;Herbemont;2021;14846723
22;ti_IAC138022;IAC 138022;2021;0
23;ti_Isabel;Isabel;2021;125664882
24;ti_IsabelPrecoce;Isabel Precoce;2021;12814595
25;ti_Jacquez;Jacquez;2021;17862770
26;ti_Kyoko;Kyoko;2021;0
27;ti_Landot;Landot;2021;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2021;8617
29;ti_Oberlin;Oberlin;2021;0
30;ti_Othello;Othello;2021;0
31;ti_Paco;Paco;2021;0
32;ti_Patricia;Patricia;2021;0
33;ti_Seibel;Seibel;2021;351956
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2021;26032
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2021;67600
36;ti_Vênus;Vênus;2021;100570
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2021;175576873
38;br_Baco;Baco;2021;0
39;br_Bokay;Bokay;2021;12830
40;br_BRS Bibiana ;BRS Bibiana ;2021;0
41;br_BRSClara;BRS Clara;2021;0
42;br_BRSLorena;BRS Lorena;2021;23133629
43;br_Couderc13;Couderc 13;2021;33620117
44;br_Delaware;Delaware;2021;0
45;br_DonaZillá;Dona Zillá;2021;10610
46;br_DutChess;Dut Chess;2021;0
47;br_Goethe;Goethe;2021;104596918
48;br_IAC;IAC;2021;0
49;br_Juliana;Juliana;2021;0
50;br_Martha;Martha;2021;113040
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2021;1856
52;br_MoscatoEmbrapa;Moscato Embrapa;2021;5747131
53;br_Niagara;Niagara;2021;0
54;br_NiagaraBranca;Niagara Branca;2021;5574368
55;br_NiagaraRosada;Niagara Rosada;2021;2170241
56;br_Poloske;Poloske;2021;402953
57;br_Seleções;Seleções;2021;0
58;br_SeyveVillard;Seyve Villard;2021;0
59;br_SeyveVillard5276;Seyve Villard 5276;2021;97368
60;br_SeyveVillard12375;Seyve Villard 12375;2021;61942
61;br_TardiadeCaxias;Tardia de Caxias;2021;33870
62;br_Outras;Outras(2);2021;0
1;TINTAS;TINTAS;2022;*
2;ti_Bacarina;Bacarina;2022;*
3;ti_Bailey;Bailey;2022;*
4;ti_Bordo;Bordo;2022;*
5;ti_Bourdin (S);Bourdin (S);2022;*
6;ti_BRSCarmen;BRS Carmen;2022;*
7;ti_BRSCora;BRS Cora;2022;*
8;ti_BRS Magna;BRS Magna;2022;*
9;ti_BRS Margot;BRS Margot;2022;*
10;ti_BRSMorena;BRS Morena;2022;*
29;ti_BRS Núbia ;BRS Núbia ;2022;+
11;ti_BRS Rúbea;BRS Rúbea;2022;*
12;ti_BRSVioleta;BRS Violeta;2022;*
13;ti_BRS Vitória;BRS Vitória;2022;*
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2022;*
16;ti_Coleções;Coleções;2022;*
17;ti_Concord;Concord;2022;*
18;ti_Concordclone30;Concord clone 30;2022;*
19;ti_Couderc;Couderc;2022;*
20;ti_Cynthiana(1);Cynthiana(1);2022;*
21;ti_Herbemont;Herbemont;2022;*
22;ti_IAC138022;IAC 138022;2022;*
23;ti_Isabel;Isabel;2022;*
24;ti_IsabelPrecoce;Isabel Precoce;2022;*
25;ti_Jacquez;Jacquez;2022;*
26;ti_Kyoko;Kyoko;2022;*
27;ti_Landot;Landot;2022;*
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2022;*
29;ti_Oberlin;Oberlin;2022;*
30;ti_Othello;Othello;2022;*
31;ti_Paco;Paco;2022;*
32;ti_Patricia;Patricia;2022;*
33;ti_Seibel;Seibel;2022;*
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2022;*
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2022;*
36;ti_Vênus;Vênus;2022;*
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2022;*
38;br_Baco;Baco;2022;*
39;br_Bokay;Bokay;2022;*
40;br_BRS Bibiana ;BRS Bibiana ;2022;+
41;br_BRSClara;BRS Clara;2022;*
42;br_BRSLorena;BRS Lorena;2022;*
43;br_Couderc13;Couderc 13;2022;*
44;br_Delaware;Delaware;2022;*
45;br_DonaZillá;Dona Zillá;2022;*
46;br_DutChess;Dut Chess;2022;*
47;br_Goethe;Goethe;2022;*
48;br_IAC;IAC;2022;*
49;br_Juliana;Juliana;2022;*
50;br_Martha;Martha;2022;*
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2022;*
52;br_MoscatoEmbrapa;Moscato Embrapa;2022;*
53;br_Niagara;Niagara;2022;*
54;br_NiagaraBranca;Niagara Branca;2022;*
55;br_NiagaraRosada;Niagara Rosada;2022;*
56;br_Poloske;Poloske;2022;*
57;br_Seleções;Seleções;2022;*
58;br_SeyveVillard;Seyve Villard;2022;*
59;br_SeyveVillard5276;Seyve Villard 5276;2022;*
60;br_SeyveVillard12375;Seyve Villard 12375;2022;*
61;br_TardiadeCaxias;Tardia de Caxias;2022;*
62;br_Outras;Outras(2);2022;*
1;TINTAS;TINTAS;2023;502666358
2;ti_Bacarina;Bacarina;2023;0
3;ti_Bailey;Bailey;2023;587066
4;ti_Bordo;Bordo;2023;154310837
5;ti_Bourdin (S);Bourdin (S);2023;0
6;ti_BRSCarmen;BRS Carmen;2023;22242535
7;ti_BRSCora;BRS Cora;2023;19508450
8;ti_BRS Magna;BRS Magna;2023;13919693
9;ti_BRS Margot;BRS Margot;2023;36842
10;ti_BRSMorena;BRS Morena;2023;0
29;ti_BRS Núbia ;BRS Núbia ;2023;57060
11;ti_BRS Rúbea;BRS Rúbea;2023;3311843
12;ti_BRSVioleta;BRS Violeta;2023;15657282
13;ti_BRS Vitória;BRS Vitória;2023;8820
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2023;0
16;ti_Coleções;Coleções;2023;0
17;ti_Concord;Concord;2023;25091503
18;ti_Concordclone30;Concord clone 30;2023;5491777
19;ti_Couderc;Couderc;2023;23121275
20;ti_Cynthiana(1);Cynthiana(1);2023;1186253
21;ti_Herbemont;Herbemont;2023;1417502
22;ti_IAC138022;IAC 138022;2023;0
23;ti_Isabel;Isabel;2023;176590596
24;ti_IsabelPrecoce;Isabel Precoce;2023;17956434
25;ti_Jacquez;Jacquez;2023;12749029
26;ti_Kyoko;Kyoko;2023;0
27;ti_Landot;Landot;2023;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2023;346747
29;ti_Oberlin;Oberlin;2023;0
30;ti_Othello;Othello;2023;0
31;ti_Paco;Paco;2023;15300
32;ti_Patricia;Patricia;2023;0
33;ti_Seibel;Seibel;2023;2600315
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2023;5387790
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2023;1002782
36;ti_Vênus;Vênus;2023;68626
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2023;62577564
38;br_Baco;Baco;2023;0
39;br_Bokay;Bokay;2023;84670
40;br_BRS Bibiana ;BRS Bibiana ;2023;25491
41;br_BRSClara;BRS Clara;2023;0
42;br_BRSLorena;BRS Lorena;2023;10186931
43;br_Couderc13;Couderc 13;2023;4524468
44;br_Delaware;Delaware;2023;0
45;br_DonaZillá;Dona Zillá;2023;24890
46;br_DutChess;Dut Chess;2023;0
47;br_Goethe;Goethe;2023;269143
48;br_IAC;IAC;2023;0
49;br_Juliana;Juliana;2023;0
50;br_Martha;Martha;2023;1380
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2023;42550
52;br_MoscatoEmbrapa;Moscato Embrapa;2023;8790794
53;br_Niagara;Niagara;2023;0
54;br_NiagaraBranca;Niagara Branca;2023;23148433
55;br_NiagaraRosada;Niagara Rosada;2023;14987968
56;br_Poloske;Poloske;2023;55493
57;br_Seleções;Seleções;2023;0
58;br_SeyveVillard;Seyve Villard;2023;0
59;br_SeyveVillard5276;Seyve Villard 5276;2023;105771
60;br_SeyveVillard12375;Seyve Villard 12375;2023;329582
61;br_TardiadeCaxias;Tardia de Caxias;2023;0
62;br_Outras;Outras(2);2023;0
